Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,MA 7,MA 21,MA 200
2023-11-29,24272.7265625,24636.36328125,24227.2734375,24545.455078125,24545.455078125,25413299,409.08984375,-272.728515625,24220.779296875,23984.848493303572,22119.545478515625
2023-11-30,24636.36328125,24727.2734375,24136.36328125,24136.36328125,24136.36328125,23519209,590.91015625,500.0,24155.844308035714,24097.40262276786,22143.409111328125
2023-12-01,24363.63671875,24636.36328125,24045.455078125,24454.544921875,24454.544921875,19231629,590.908203125,-90.908203125,24116.88309151786,24168.831194196428,22170.227294921875
2023-12-04,24727.2734375,25227.2734375,24590.908203125,25000.0,25000.0,46619979,636.365234375,-272.7265625,24331.168805803572,24272.72730654762,22195.6818359375
2023-12-05,25000.0,25045.455078125,24681.818359375,24772.7265625,24772.7265625,24921709,363.63671875,227.2734375,24441.55831473214,24337.662295386905,22221.36365234375
2023-12-06,24772.7265625,25090.908203125,24727.2734375,25090.908203125,25090.908203125,20512909,363.634765625,-318.181640625,24610.389229910714,24415.58435639881,22250.454560546874
2023-12-07,25136.36328125,25363.63671875,24500.0,25090.908203125,25090.908203125,55303489,863.63671875,45.455078125,24727.272321428572,24443.722842261905,22278.181826171876
2023-12-08,25272.7265625,25681.818359375,25000.0,25181.818359375,25181.818359375,58062069,681.818359375,90.908203125,24818.18136160714,24487.01292782738,22309.545458984376
2023-12-11,25181.818359375,25272.7265625,24818.181640625,25000.0,25000.0,19789439,454.544921875,181.818359375,24941.558035714286,24530.30301339286,22343.181826171876
2023-12-12,25000.0,25636.36328125,25000.0,25409.091796875,25409.091796875,35454759,636.36328125,-409.091796875,25077.921875,24562.770554315477,22379.318193359373
2023-12-13,25545.455078125,25636.36328125,24818.181640625,24863.63671875,24863.63671875,36913469,818.181640625,681.818359375,25058.44140625,24577.922061011905,22408.636376953124
2023-12-14,25045.455078125,25045.455078125,24590.908203125,24590.908203125,24590.908203125,35564649,454.546875,454.546875,25032.467354910714,24580.086495535714,22437.95455078125
2023-12-15,24636.36328125,24727.2734375,24318.181640625,24363.63671875,24363.63671875,39794699,409.091796875,272.7265625,24928.571428571428,24562.770461309523,22467.272734375
2023-12-18,24454.544921875,24545.455078125,24181.818359375,24181.818359375,24181.818359375,17003579,363.63671875,272.7265625,24798.70145089286,24567.099516369046,22495.45455078125
2023-12-19,24181.818359375,24727.2734375,24136.36328125,24727.2734375,24727.2734375,23483019,590.91015625,-545.455078125,24733.766462053572,24590.909040178572,22523.181826171876
2023-12-20,24727.2734375,24863.63671875,24636.36328125,24727.2734375,24727.2734375,19786359,227.2734375,0.0,24694.805524553572,24597.40262276786,22550.454560546874
2023-12-21,24636.36328125,24818.181640625,24500.0,24727.2734375,24727.2734375,16722639,318.181640625,-90.91015625,24597.402901785714,24597.40262276786,22577.727294921875
2023-12-22,24727.2734375,24863.63671875,24590.908203125,24590.908203125,24590.908203125,19278709,272.728515625,136.365234375,24558.44168526786,24649.350632440477,22603.86365234375
2023-12-25,24681.818359375,25090.908203125,24681.818359375,24954.544921875,24954.544921875,24415049,409.08984375,-272.7265625,24610.389787946428,24694.805152529763,22632.72728515625
2023-12-26,24909.091796875,25363.63671875,24909.091796875,25272.7265625,25272.7265625,37227189,454.544921875,-363.634765625,24740.259765625,24759.740141369046,22666.818193359373
2023-12-27,25318.181640625,25454.544921875,25227.2734375,25227.2734375,25227.2734375,23074589,227.271484375,90.908203125,24889.610491071428,24805.194754464286,22696.136376953124
2023-12-28,25227.2734375,25636.36328125,25136.36328125,25409.091796875,25409.091796875,35756819,500.0,-181.818359375,24987.013113839286,24846.3203125,22728.409111328125
2023-12-29,25409.091796875,25545.455078125,25272.7265625,25409.091796875,25409.091796875,24942510,272.728515625,0.0,25084.41573660714,24906.926432291668,22762.727294921875
2024-01-02,25545.455078125,25590.908203125,24954.544921875,24954.544921875,24954.544921875,24405919,636.36328125,590.91015625,25116.88309151786,24930.73595610119,22796.590927734374
2024-01-03,24909.091796875,25272.7265625,24909.091796875,25272.7265625,25272.7265625,20431839,363.634765625,-363.634765625,25214.285714285714,24943.72293526786,22830.00001953125
2024-01-04,25272.7265625,25545.455078125,25181.818359375,25227.2734375,25227.2734375,43551969,363.63671875,45.453125,25253.246930803572,24965.368024553572,22863.863662109376
2024-01-05,25227.2734375,25363.63671875,25045.455078125,25272.7265625,25272.7265625,19126139,318.181640625,-45.453125,25253.246930803572,24974.026041666668,22897.50001953125
2024-01-08,25409.091796875,25681.818359375,25318.181640625,25318.181640625,25318.181640625,36205839,363.63671875,90.91015625,25266.233816964286,24984.848586309523,22931.36365234375
2024-01-09,25363.63671875,25409.091796875,25000.0,25181.818359375,25181.818359375,32824989,409.091796875,181.818359375,25233.766183035714,24984.848586309523,22962.72728515625
2024-01-10,25181.818359375,25227.2734375,24772.7265625,24863.63671875,24863.63671875,35966149,454.546875,318.181640625,25155.84402901786,24978.35509672619,22992.954560546874
2024-01-11,24954.544921875,25136.36328125,24909.091796875,25000.0,25000.0,16873889,227.271484375,-45.455078125,25162.33761160714,24958.874534970237,23023.4091015625
2024-01-12,24863.63671875,24954.544921875,24590.908203125,24681.818359375,24681.818359375,31725649,363.63671875,181.818359375,25077.92215401786,24950.21651785714,23052.272734375
2024-01-15,24727.2734375,24954.544921875,24636.36328125,24636.36328125,24636.36328125,13882164,318.181640625,90.91015625,24993.506417410714,24952.381045386905,23080.909091796875
2024-01-16,24636.36328125,25272.7265625,24590.908203125,25272.7265625,25272.7265625,22843919,681.818359375,-636.36328125,24993.506417410714,24995.671037946428,23111.81818359375
2024-01-17,25318.181640625,25409.091796875,25136.36328125,25136.36328125,25136.36328125,25955819,272.728515625,181.818359375,24967.532366071428,25041.125558035714,23141.590908203125
2024-01-18,25181.818359375,25318.181640625,25090.908203125,25136.36328125,25136.36328125,14337399,227.2734375,45.455078125,24961.03878348214,25060.606026785714,23169.54544921875
2024-01-19,25227.2734375,25363.63671875,25090.908203125,25272.7265625,25272.7265625,16507589,272.728515625,-45.453125,25019.48018973214,25086.579985119046,23198.181806640627
2024-01-22,25454.544921875,26045.455078125,25318.181640625,25727.2734375,25727.2734375,73448429,727.2734375,-272.728515625,25123.376395089286,25134.199032738095,23230.454541015624
2024-01-23,25863.63671875,25909.091796875,25681.818359375,25772.7265625,25772.7265625,27850129,227.2734375,90.91015625,25279.22042410714,25190.476097470237,23265.227265625
2024-01-24,25727.2734375,25909.091796875,25681.818359375,25681.818359375,25681.818359375,18060789,227.2734375,45.455078125,25428.571149553572,25225.10816592262,23299.0908984375
2024-01-25,25681.818359375,25818.181640625,25454.544921875,25681.818359375,25681.818359375,17299699,363.63671875,0.0,25487.012834821428,25244.588727678572,23333.181806640627
2024-01-26,25818.181640625,25909.091796875,25681.818359375,25772.7265625,25772.7265625,23804329,227.2734375,45.455078125,25577.921875,25270.562686011905,23369.0908984375
2024-01-29,25772.7265625,25818.181640625,25454.544921875,25454.544921875,25454.544921875,24044899,363.63671875,318.181640625,25623.376395089286,25272.727120535714,23402.499990234373
2024-01-30,25454.544921875,25545.455078125,25318.181640625,25454.544921875,25454.544921875,19383319,227.2734375,0.0,25649.350446428572,25274.891555059523,23434.999990234373
2024-01-31,25409.091796875,25545.455078125,25227.2734375,25227.2734375,25227.2734375,27826589,318.181640625,181.818359375,25577.921875,25287.87862723214,23465.90908203125
2024-02-01,25227.2734375,25545.455078125,25181.818359375,25318.181640625,25318.181640625,11699709,363.63671875,-90.908203125,25512.986886160714,25290.043154761905,23497.95453125
2024-02-02,25181.818359375,25545.455078125,25181.818359375,25363.63671875,25363.63671875,16601419,363.63671875,-181.818359375,25467.532366071428,25296.536644345237,23530.227255859376
2024-02-05,25363.63671875,25727.2734375,25363.63671875,25454.544921875,25454.544921875,17898319,363.63671875,-90.908203125,25435.06473214286,25305.194661458332,23563.409072265626
2024-02-06,25590.908203125,25681.818359375,25454.544921875,25500.0,25500.0,16847049,227.2734375,90.908203125,25396.10379464286,25313.852678571428,23597.045439453126
2024-02-07,25500.0,25727.2734375,25500.0,25590.908203125,25590.908203125,15189129,227.2734375,-90.908203125,25415.58426339286,25333.333147321428,23629.3181640625
2024-02-15,25727.2734375,26272.7265625,25681.818359375,26090.908203125,26090.908203125,41238779,590.908203125,-363.634765625,25506.493303571428,25391.77464657738,23659.772705078125
2024-02-16,26136.36328125,26181.818359375,26000.0,26000.0,26000.0,19324579,181.818359375,136.36328125,25616.8828125,25439.393694196428,23691.136337890624
2024-02-19,26045.455078125,26727.2734375,25863.63671875,26545.455078125,26545.455078125,51906733,863.63671875,-500.0,25792.207589285714,25528.13829985119,23725.454521484375
2024-02-20,26545.455078125,26681.818359375,26409.091796875,26545.455078125,26545.455078125,23913669,272.7265625,0.0,25961.03878348214,25619.047433035714,23761.36361328125
2024-02-21,26454.544921875,26500.0,26090.908203125,26181.818359375,26181.818359375,36121359,409.091796875,272.7265625,26064.934988839286,25662.33751860119,23794.772705078125
2024-02-22,26090.908203125,26181.818359375,25954.544921875,25954.544921875,25954.544921875,24869129,227.2734375,136.36328125,26129.869977678572,25701.29854910714,23826.36361328125
2024-02-23,25954.544921875,26227.2734375,25818.181640625,25818.181640625,25818.181640625,31392679,409.091796875,136.36328125,26162.33761160714,25733.766090029763,23856.36361328125
2024-02-26,25818.181640625,26181.818359375,25727.2734375,26181.818359375,26181.818359375,22414369,454.544921875,-363.63671875,26175.324776785714,25777.056175595237,23888.636337890624
2024-02-27,26272.7265625,27681.818359375,26181.818359375,27590.908203125,27590.908203125,96317209,1500.0,-1318.181640625,26402.59737723214,25865.800688244046,23927.72724609375
2024-02-28,27636.36328125,28136.36328125,27409.091796875,27818.181640625,27818.181640625,40699999,727.271484375,-181.818359375,26584.415457589286,25963.203311011905,23965.22724609375
2024-02-29,27954.544921875,28318.181640625,27727.2734375,28181.818359375,28181.818359375,37483049,590.908203125,-227.2734375,26818.181640625,26082.250930059523,24005.681796875
2024-03-01,28363.63671875,28363.63671875,27863.63671875,28045.455078125,28045.455078125,30182569,500.0,318.181640625,27084.415457589286,26194.80505952381,24045.909072265626
2024-03-04,28181.818359375,28545.455078125,27909.091796875,28000.0,28000.0,31865976,636.36328125,181.818359375,27376.62332589286,26300.865699404763,24086.8181640625
2024-03-05,28000.0,28454.544921875,27909.091796875,28318.181640625,28318.181640625,33240899,545.453125,-318.181640625,27733.766183035714,26437.229352678572,24128.63634765625
2024-03-06,28272.7265625,28318.181640625,27727.2734375,28000.0,28000.0,30865339,590.908203125,272.7265625,27993.506417410714,26558.441499255954,24169.545439453126
2024-03-07,27909.091796875,28500.0,27818.181640625,28181.818359375,28181.818359375,36735632,681.818359375,-272.7265625,28077.92215401786,26699.134114583332,24210.909072265626
2024-03-08,28181.818359375,28227.2734375,27500.0,27545.455078125,27545.455078125,54490919,727.2734375,636.36328125,28038.96121651786,26805.194754464286,24249.99998046875
2024-03-11,27545.455078125,27818.181640625,27090.908203125,27181.818359375,27181.818359375,34045109,727.2734375,363.63671875,27896.104073660714,26891.774832589286,24289.090888671875
2024-03-12,27136.36328125,27636.36328125,27090.908203125,27454.544921875,27454.544921875,33759439,545.455078125,-318.181640625,27811.688337053572,26987.01292782738,24329.99998046875
2024-03-13,27454.544921875,28045.455078125,27363.63671875,28000.0,28000.0,32776699,681.818359375,-545.455078125,27811.688337053572,27106.060546875,24374.090888671875
2024-03-14,28090.908203125,28090.908203125,27500.0,27590.908203125,27590.908203125,34532189,590.908203125,500.0,27707.792131696428,27201.298642113095,24414.5454296875
2024-03-15,27590.908203125,27909.091796875,27272.7265625,27363.63671875,27363.63671875,39406069,636.365234375,227.271484375,27616.88309151786,27261.904761904763,24454.318154296874
2024-03-18,27409.091796875,27454.544921875,26363.63671875,26909.091796875,26909.091796875,55227479,1090.908203125,500.0,27435.065011160714,27305.194847470237,24492.49998046875
2024-03-19,26818.181640625,27818.181640625,26727.2734375,27090.908203125,27090.908203125,29827599,1090.908203125,-272.7265625,27370.129743303572,27331.168805803572,24530.681796875
2024-03-20,27136.36328125,27363.63671875,27045.455078125,27272.7265625,27272.7265625,14713269,318.181640625,-136.36328125,27383.116629464286,27365.80078125,24568.86361328125
2024-03-21,27590.908203125,27772.7265625,27363.63671875,27500.0,27500.0,23064139,409.08984375,90.908203125,27389.610212053572,27428.571335565477,24607.954521484375
2024-03-22,27590.908203125,27909.091796875,27454.544921875,27772.7265625,27772.7265625,41471429,454.546875,-181.818359375,27357.142578125,27515.151413690477,24647.954521484375
2024-03-25,27772.7265625,28136.36328125,27318.181640625,27454.544921875,27454.544921875,25168659,818.181640625,318.181640625,27337.662109375,27593.07347470238,24682.499970703124
2024-03-26,27454.544921875,27772.7265625,27363.63671875,27772.7265625,27772.7265625,13393269,409.08984375,-318.181640625,27396.103515625,27668.831008184523,24717.727236328126
2024-03-27,28090.908203125,28272.7265625,27818.181640625,27818.181640625,27818.181640625,28438189,454.544921875,272.7265625,27525.973493303572,27679.65355282738,24752.727236328126
2024-03-28,28045.455078125,28045.455078125,27681.818359375,27772.7265625,27772.7265625,22160269,363.63671875,272.728515625,27623.376116071428,27677.48902529762,24787.272685546875
2024-03-29,27818.181640625,27818.181640625,27500.0,27500.0,27500.0,19538419,318.181640625,318.181640625,27655.84375,27645.021484375,24818.409052734376
2024-04-01,27454.544921875,27590.908203125,27227.2734375,27363.63671875,27363.63671875,23561339,363.634765625,90.908203125,27636.36328125,27612.55394345238,24850.227236328126
2024-04-02,27181.818359375,27636.36328125,27090.908203125,27636.36328125,27636.36328125,31313809,545.455078125,-454.544921875,27616.8828125,27595.23790922619,24883.18177734375
2024-04-03,27590.908203125,27681.818359375,27227.2734375,27227.2734375,27227.2734375,23803779,454.544921875,363.634765625,27584.415457589286,27543.289899553572,24912.727236328126
2024-04-04,27227.2734375,27318.181640625,26863.63671875,26909.091796875,26909.091796875,30505529,454.544921875,318.181640625,27461.0390625,27491.341889880954,24941.136328125
2024-04-05,26772.7265625,27045.455078125,26590.908203125,26772.7265625,26772.7265625,26508679,454.546875,0.0,27311.688337053572,27424.242280505954,24967.4999609375
2024-04-08,26772.7265625,27090.908203125,26636.36328125,26909.091796875,26909.091796875,18467679,454.544921875,-136.365234375,27188.311941964286,27393.939267113095,24990.227236328126
2024-04-09,26909.091796875,27181.818359375,26863.63671875,27181.818359375,27181.818359375,11261799,318.181640625,-272.7265625,27142.857421875,27393.939267113095,25013.181787109374
2024-04-10,27227.2734375,27363.63671875,26954.544921875,26954.544921875,26954.544921875,12247839,409.091796875,272.728515625,27084.41573660714,27370.129743303572,25032.499970703124
2024-04-11,26772.7265625,27409.091796875,26772.7265625,27181.818359375,27181.818359375,21423819,636.365234375,-409.091796875,27019.48074776786,27331.16871279762,25053.863603515623
2024-04-12,27272.7265625,27363.63671875,27136.36328125,27227.2734375,27227.2734375,15407589,227.2734375,45.453125,27019.48074776786,27313.85277157738,25072.72724609375
2024-04-15,27136.36328125,27227.2734375,25545.455078125,25909.091796875,25909.091796875,34240029,1681.818359375,1227.271484375,26876.623604910714,27244.588727678572,25081.36361328125
2024-04-16,25909.091796875,25954.544921875,25318.181640625,25772.7265625,25772.7265625,36972286,636.36328125,136.365234375,26733.766462053572,27190.476097470237,25092.954521484375
2024-04-17,25909.091796875,25954.544921875,25363.63671875,25454.544921875,25454.544921875,17891829,590.908203125,454.546875,26525.974051339286,27112.554036458332,25101.36361328125
2024-04-19,25272.7265625,25772.7265625,25000.0,25272.7265625,25272.7265625,28959149,772.7265625,0.0,26253.246651785714,27017.315941220237,25108.636337890624
2024-04-22,25636.36328125,25636.36328125,25318.181640625,25454.544921875,25454.544921875,13651989,318.181640625,181.818359375,26038.9609375,26919.91331845238,25116.59087890625
2024-04-23,25454.544921875,25500.0,24954.544921875,25090.908203125,25090.908203125,20402689,545.455078125,363.63671875,25740.25948660714,26792.207682291668,25119.545419921877
2024-04-24,25363.63671875,26318.181640625,25227.2734375,26181.818359375,26181.818359375,25775199,1090.908203125,-818.181640625,25590.908761160714,26731.601655505954,25127.727236328126
2024-04-25,26090.908203125,26090.908203125,25727.2734375,25954.544921875,25954.544921875,12566839,363.634765625,136.36328125,25597.40206473214,26645.021577380954,25132.727236328126
2024-04-26,25727.2734375,25954.544921875,25500.0,25818.181640625,25818.181640625,20800999,454.544921875,-90.908203125,25603.895647321428,26549.78348214286,25135.909052734376
2024-05-02,25818.181640625,25818.181640625,25500.0,25772.7265625,25772.7265625,8209409,318.181640625,45.455078125,25649.350167410714,26454.545386904763,25140.68177734375
2024-05-03,25772.7265625,26454.544921875,25772.7265625,26045.455078125,26045.455078125,18430279,681.818359375,-272.728515625,25759.73995535714,26385.281343005954,25148.18177734375
2024-05-06,26227.2734375,26681.818359375,26181.818359375,26636.36328125,26636.36328125,32559889,500.0,-409.08984375,25928.571149553572,26350.649274553572,25158.409052734376
2024-05-07,26727.2734375,27454.544921875,26590.908203125,27409.091796875,27409.091796875,34539119,863.63671875,-681.818359375,26259.740234375,26339.826822916668,25170.45451171875
2024-05-08,27409.091796875,28181.818359375,27045.455078125,27909.091796875,27909.091796875,38247549,1136.36328125,-500.0,26506.493582589286,26372.294363839286,25185.9090625
2024-05-09,28090.908203125,28090.908203125,27318.181640625,27681.818359375,27681.818359375,21386980,772.7265625,409.08984375,26753.246930803572,26409.090866815477,25200.681787109374
2024-05-10,27818.181640625,27863.63671875,27227.2734375,27681.818359375,27681.818359375,21078122,636.36328125,136.36328125,27019.48074776786,26452.380952380954,25214.545419921877
2024-05-13,27772.7265625,27863.63671875,27363.63671875,27454.544921875,27454.544921875,14488748,500.0,318.181640625,27259.74051339286,26478.354910714286,25223.636328125
2024-05-14,27636.36328125,27909.091796875,27363.63671875,27454.544921875,27454.544921875,17901487,545.455078125,181.818359375,27461.0390625,26491.341889880954,25231.81814453125
2024-05-15,27500.0,28500.0,27500.0,28363.63671875,28363.63671875,50198862,1000.0,-863.63671875,27707.792410714286,26558.441499255954,25245.227236328126
2024-05-16,28727.2734375,28954.544921875,28590.908203125,28727.2734375,28727.2734375,30476511,363.63671875,0.0,27896.104073660714,26632.034598214286,25260.45451171875
2024-05-17,28727.2734375,28727.2734375,28318.181640625,28727.2734375,28727.2734375,32055077,409.091796875,0.0,28012.987165178572,26703.46316964286,25274.999970703124
2024-05-20,28772.7265625,29227.2734375,28727.2734375,29090.908203125,29090.908203125,51476809,500.0,-318.181640625,28214.285714285714,26854.97823660714,25291.363603515623
2024-05-21,29090.908203125,29090.908203125,28590.908203125,28954.544921875,28954.544921875,22972003,500.0,136.36328125,28396.10379464286,27006.49339657738,25307.4999609375
2024-05-22,28954.544921875,29045.455078125,28318.181640625,28454.544921875,28454.544921875,44559591,727.2734375,500.0,28538.9609375,27149.350539434523,25321.590869140626
2024-05-23,28850.0,29500.0,28600.0,29500.0,29500.0,39455290,900.0,-650.0,28831.168805803572,27350.649274553572,25344.090869140626
2024-05-24,29300.0,29500.0,28500.0,28900.0,28900.0,30353770,1000.0,400.0,28907.792131696428,27514.718563988095,25363.590869140626
2024-05-27,28900.0,29300.0,28650.0,28900.0,28900.0,17344230,650.0,0.0,28932.467354910714,27696.10388764881,25386.04541015625
2024-05-28,29000.0,29200.0,28800.0,29150.0,29150.0,17736770,400.0,-150.0,28992.856863839286,27837.445870535714,25407.4772265625
2024-05-29,29100.0,29250.0,28600.0,28600.0,28600.0,24119540,650.0,500.0,28922.727120535714,27963.419921875,25425.249951171874
2024-05-30,28500.0,28550.0,28000.0,28250.0,28250.0,27449780,550.0,250.0,28822.07784598214,28079.220796130954,25442.863583984374
2024-05-31,28400.0,28800.0,28050.0,28600.0,28600.0,17796990,750.0,-200.0,28842.85714285714,28213.852864583332,25459.499951171874
2024-06-03,28800.0,29100.0,28800.0,29000.0,29000.0,20654610,300.0,-200.0,28771.428571428572,28354.545479910714,25480.181767578124
2024-06-04,29000.0,29800.0,29000.0,29300.0,29300.0,44847350,800.0,-300.0,28828.571428571428,28481.385323660714,25500.77267578125
2024-06-05,29300.0,29500.0,29100.0,29250.0,29250.0,19195950,400.0,50.0,28878.571428571428,28569.04761904762,25519.068134765625
2024-06-06,29250.0,29650.0,28900.0,29300.0,29300.0,27536770,750.0,-50.0,28900.0,28635.281343005954,25538.52267578125
2024-06-07,29350.0,29400.0,29100.0,29300.0,29300.0,16383050,300.0,50.0,29000.0,28712.33761160714,25557.977216796877
2024-06-10,29400.0,29450.0,29150.0,29300.0,29300.0,20655000,300.0,100.0,29150.0,28789.393880208332,25576.74994140625
2024-06-11,29400.0,29650.0,29050.0,29100.0,29100.0,28979570,600.0,300.0,29221.428571428572,28867.748883928572,25601.795400390623
2024-06-12,29000.0,29600.0,29000.0,29600.0,29600.0,24900300,600.0,-600.0,29307.14285714286,28969.913411458332,25630.7044921875
2024-06-13,29650.0,29700.0,29300.0,29500.0,29500.0,22548700,400.0,150.0,29335.714285714286,29024.025948660714,25659.340859375
2024-06-14,29500.0,29950.0,29100.0,29100.0,29100.0,43190000,850.0,400.0,29314.285714285714,29041.774832589286,25688.249951171874
2024-06-17,29100.0,29950.0,29000.0,29450.0,29450.0,34436100,950.0,-350.0,29335.714285714286,29076.190383184523,25715.9544921875
2024-06-18,29500.0,29700.0,29400.0,29400.0,29400.0,20193100,300.0,100.0,29350.0,29090.909040178572,25744.999951171874
2024-06-19,29500.0,29550.0,29250.0,29350.0,29350.0,19834500,300.0,150.0,29357.14285714286,29109.740234375,25769.7044921875
2024-06-20,29250.0,29400.0,28950.0,29350.0,29350.0,27913360,450.0,-100.0,29392.85714285714,29152.380952380954,25793.727216796877
2024-06-21,29350.0,29350.0,29000.0,29050.0,29050.0,15503490,350.0,300.0,29314.285714285714,29130.95238095238,25815.340849609376
2024-06-24,29000.0,29100.0,28250.0,28700.0,28700.0,38366660,850.0,300.0,29200.0,29121.428571428572,25833.38630859375
2024-06-25,28600.0,29050.0,28500.0,28700.0,28700.0,17801130,550.0,-100.0,29142.85714285714,29111.904761904763,25850.52267578125
2024-06-26,28750.0,29200.0,28600.0,28900.0,28900.0,20279160,600.0,-150.0,29064.285714285714,29100.0,25863.2044921875
2024-06-27,29000.0,29050.0,28700.0,28850.0,28850.0,10080690,350.0,150.0,28985.714285714286,29111.904761904763,25877.227216796877
2024-06-28,28750.0,28900.0,28300.0,28300.0,28300.0,23362340,600.0,450.0,28835.714285714286,29114.285714285714,25888.045400390623
2024-07-01,28300.0,28500.0,28050.0,28350.0,28350.0,13725530,450.0,-50.0,28692.85714285714,29102.380952380954,25902.52267578125
2024-07-02,28350.0,28850.0,28250.0,28700.0,28700.0,21378620,600.0,-350.0,28642.85714285714,29088.095238095237,25915.340859375
2024-07-03,29000.0,29100.0,28700.0,28750.0,28750.0,19520980,400.0,250.0,28650.0,29061.904761904763,25929.999951171874
2024-07-04,28850.0,29050.0,28600.0,28700.0,28700.0,9373180,450.0,150.0,28650.0,29035.714285714286,25947.136318359375
2024-07-05,28700.0,28950.0,28600.0,28650.0,28650.0,15620620,350.0,50.0,28614.285714285714,29004.761904761905,25964.93177734375
2024-07-08,28700.0,29050.0,28650.0,28800.0,28800.0,19549360,400.0,-100.0,28607.14285714286,28980.95238095238,25983.477236328126
2024-07-09,28800.0,29200.0,28750.0,29000.0,29000.0,22824390,450.0,-200.0,28707.14285714286,28966.666666666668,26000.5226953125
2024-07-10,29100.0,29500.0,28950.0,28950.0,28950.0,31339660,550.0,150.0,28792.85714285714,28959.52380952381,26016.181787109374
2024-07-11,29150.0,29250.0,28850.0,28850.0,28850.0,14788170,400.0,300.0,28814.285714285714,28923.809523809523,26031.34087890625
2024-07-12,28900.0,28950.0,28450.0,28500.0,28500.0,18403520,500.0,400.0,28778.571428571428,28876.190476190477,26049.749970703124
2024-07-15,28550.0,28750.0,28200.0,28450.0,28450.0,16511700,550.0,100.0,28742.85714285714,28845.238095238095,26073.818154296874
2024-07-16,28500.0,28650.0,28400.0,28450.0,28450.0,12840620,250.0,50.0,28714.285714285714,28797.619047619046,26096.97724609375
2024-07-17,28550.0,28600.0,27600.0,28200.0,28200.0,26071110,1000.0,350.0,28628.571428571428,28740.47619047619,26117.522705078125
2024-07-18,28200.0,28450.0,28050.0,28400.0,28400.0,20987440,400.0,-200.0,28542.85714285714,28695.238095238095,26138.61361328125
2024-07-19,28400.0,28400.0,28200.0,28200.0,28200.0,15130270,200.0,200.0,28435.714285714286,28640.47619047619,26160.068154296874
2024-07-22,28100.0,28200.0,27750.0,28050.0,28050.0,20109400,450.0,50.0,28321.428571428572,28592.85714285714,26181.22724609375
2024-07-23,28050.0,28200.0,27800.0,27800.0,27800.0,15840900,400.0,250.0,28221.428571428572,28550.0,26207.499970703124
2024-07-24,27750.0,27950.0,27100.0,27700.0,27700.0,19263100,850.0,50.0,28114.285714285714,28502.380952380954,26231.22724609375
2024-07-25,27600.0,27650.0,27300.0,27350.0,27350.0,13419700,350.0,250.0,27957.14285714286,28428.571428571428,26254.7954296875
2024-07-26,27350.0,27650.0,27350.0,27450.0,27450.0,8866900,300.0,-100.0,27850.0,28361.904761904763,26278.636337890624
2024-07-29,27650.0,28100.0,27600.0,27900.0,27900.0,16736740,500.0,-250.0,27778.571428571428,28342.85714285714,26302.22724609375
2024-07-30,28000.0,28200.0,27900.0,27900.0,27900.0,15612800,300.0,100.0,27735.714285714286,28321.428571428572,26323.5454296875
2024-07-31,27900.0,27900.0,27100.0,27200.0,27200.0,24578900,800.0,700.0,27614.285714285714,28250.0,26340.454521484375
2024-08-01,27500.0,27650.0,26600.0,26700.0,26700.0,31450400,1050.0,800.0,27457.14285714286,28152.380952380954,26356.681796875
2024-08-02,26650.0,27300.0,26500.0,27250.0,27250.0,17642000,800.0,-600.0,27392.85714285714,28083.333333333332,26375.886337890624
2024-08-05,26800.0,26850.0,25800.0,25950.0,25950.0,46010000,1050.0,850.0,27192.85714285714,27954.761904761905,26391.999970703124
2024-08-06,26050.0,26450.0,25850.0,26300.0,26300.0,20427400,600.0,-250.0,27028.571428571428,27835.714285714286,26410.7726953125
2024-08-07,26450.0,26450.0,25950.0,26050.0,26050.0,16249700,500.0,400.0,26764.285714285714,27695.238095238095,26431.931787109374
2024-08-08,25950.0,26100.0,25550.0,25600.0,25600.0,21887400,550.0,350.0,26435.714285714286,27535.714285714286,26452.20451171875
2024-08-09,25900.0,26100.0,25700.0,26050.0,26050.0,13383200,400.0,-150.0,26271.428571428572,27402.380952380954,26471.7726953125
